Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-12-14,25.360750198364258,25.40584330374682,24.754238125876054,25.293108820098706,257274800
2015-12-15,24.912065505981445,25.432899985798112,24.880499988440032,25.23899653793419,213292400
2015-12-16,25.103713989257812,25.250269162016448,24.53102432618106,25.042838124981426,224954000
2015-12-17,24.571613311767578,25.308896212934727,24.571613311767578,25.257037584077185,179091200
2015-12-18,23.906476974487305,24.693363275833818,23.85687352095859,24.555828773129516,385813200
2015-12-21,24.199575424194336,24.208594385862337,23.802749711757528,24.188301292061574,190362400
2015-12-22,24.177034378051758,24.287513673273768,24.001167165819563,24.21536368371368,131157600
2015-12-23,24.488178253173828,24.54229030947934,24.17026626697252,24.186049021736263,130629600
2015-12-24,24.357410430908203,24.576115587976815,24.33937250203435,24.576115587976815,54281600
2015-12-28,24.0845890045166,24.28074757635794,23.940289039090082,24.258199309104633,106816800
2015-12-29,24.517499923706055,24.673074092704372,24.09361879971534,24.116165356914156,123724800
2015-12-30,24.197328567504883,24.50847511109567,24.16576305091705,24.481419936987034,100855200
2015-12-31,23.732860565185547,24.131939823006338,23.633653683385177,24.127431201193346,163649200
2016-01-04,23.753156661987305,23.757667004887693,22.997835924201404,23.13537213940266,270597600
2016-01-05,23.157913208007812,23.865885498795894,23.090273562249713,23.843338950209862,223164000
2016-01-06,22.70471954345703,23.08125394699571,22.517581647305203,22.67315403228967,273829600
2016-01-07,21.74648094177246,22.576206800086034,21.74197231936601,22.24927748958022,324377600
2016-01-08,21.86146354675293,22.34622200825535,21.81637045646062,22.219959979283978,283192000
2016-01-11,22.215457916259766,22.334956198234906,21.947149284524944,22.314664816099555,198957600
2016-01-12,22.537872314453125,22.702465377662218,22.285346512877528,22.67089986748918,196616800
2016-01-13,21.958417892456055,22.815200473070544,21.938126515429893,22.61904189419429,249758400
2016-01-14,22.438669204711914,22.655120911036093,21.58639684675493,22.086938192270384,252680400
2016-01-15,21.899795532226562,22.030567918385234,21.500716301587364,21.6901093682795,319335600
2016-01-19,21.793825149536133,22.24250778814382,21.53228039444584,22.18839573268043,212350800
2016-01-20,21.823143005371094,22.138799924660283,21.063311915676838,21.4420998747855,289337600
2016-01-21,21.71265983581543,22.06889945737359,21.406021936612106,21.884014993459072,208646000
2016-01-22,22.867061614990234,22.876080579854502,22.17938231595851,22.23800300728876,263202000
2016-01-25,22.42063331604004,22.891862603783906,22.368774699782414,22.88960743259229,207178000
2016-01-26,22.544635772705078,22.74530296448651,22.111735879436683,22.53110818860021,300308000
2016-01-27,21.06330680847168,21.78706185981396,21.045268881413524,21.654036018190727,533478800
2016-01-28,21.214380264282227,21.311332016251665,20.83108360032428,21.146740587214925,222715200
2016-01-29,21.9471435546875,21.9471435546875,21.27299197452338,21.37219884846279,257666000
2016-02-01,21.741968154907227,21.805099177655535,21.509735441143935,21.75098711818432,163774000
2016-02-02,21.302305221557617,21.654036201207397,21.257210403531094,21.514244845612307,149428800
2016-02-03,21.723934173583984,21.834413483457404,21.21212038604691,21.419551418517074,183857200
2016-02-04,21.89848518371582,22.06397139436163,21.578849803599578,21.73073329436067,185886800
2016-02-05,21.313613891601562,21.97102204959469,21.238806730872202,21.880344764091266,185672400
2016-02-08,21.538043975830078,21.69446054534972,21.09145970080707,21.11186118527786,216085600
2016-02-09,21.53350830078125,21.748867095584664,21.29321493579432,21.374824329473952,177324800
2016-02-10,21.370285034179688,21.8418054922694,21.331747753443324,21.74432772189052,169374400
2016-02-11,21.24107551574707,21.472302714075532,20.989446833197306,21.26147872949399,200298800
2016-02-12,21.30681610107422,21.42242969799724,21.084658539407094,21.352155614340887,161405600
2016-02-16,21.907550811767578,21.95515600260538,21.44736557080993,21.540308544485956,196231600
2016-02-17,22.243057250976562,22.263458735281954,21.796472979574066,21.91435225778724,179452800
2016-02-18,21.8214111328125,22.417611528318208,21.782872109976353,22.406276216391266,156084000
2016-02-19,21.771535873413086,21.93475465991879,21.71713018775304,21.76246797088215,141496800
2016-02-22,21.961952209472656,21.966487024586485,21.744327781189735,21.83273765113201,137123200
2016-02-23,21.465499877929688,21.875812491419047,21.43376308625236,21.85314360158173,127770400
2016-02-24,21.785133361816406,21.848606939807887,21.154928938150594,21.304546711580755,145022800
2016-02-25,21.934755325317383,21.934755325317383,21.59244934487425,21.773803941943285,110330800
2016-02-26,21.968761444091797,22.220388418416178,21.89395253656321,22.034500718497902,115964400
2016-02-29,21.918886184692383,22.267992648023185,21.90981828219379,21.957423473167232,140865200
2016-03-01,22.789379119873047,22.843784793520882,22.084365851863993,22.136505847523505,201628400
2016-03-02,22.83925437927246,22.870991170072692,22.587625731123904,22.7848486992614,132678400
2016-03-03,23.009279251098633,23.056884448902636,22.771251532552807,22.80072265228324,147822800
2016-03-04,23.351585388183594,23.519337285519104,22.979809978128777,23.206502385700045,184220400
2016-03-07,23.09315299987793,23.310777473616483,22.886862107240784,23.211032274580887,143315600
2016-03-08,22.902729034423828,23.06821521951815,22.75991346912839,22.846055943977557,126247600
2016-03-09,22.923133850097656,23.027412136271312,22.730443945478886,22.96620422577282,108806800
2016-03-10,22.93446922302246,23.17703001687174,22.703243740751244,22.988876643166282,134054400
2016-03-11,23.181568145751953,23.186101233315483,23.009281416396394,23.177033328662457,109632800
2016-03-14,23.240510940551758,23.328922593787734,23.072758999349524,23.10223012693694,100304400
2016-03-15,23.70749282836914,23.843507929470757,23.542006606852844,23.566942910499492,160270800
2016-03-16,24.02259635925293,24.099670952955726,23.7097597083921,23.71429452538987,153214000
2016-03-17,23.984060287475586,24.135943803666237,23.79363774293908,23.92058495294607,137682800
2016-03-18,24.011262893676758,24.142744924313263,23.845778380570522,24.10647330364413,176820800
2016-03-21,24.00899314880371,24.403437444391265,23.834439030563434,24.01352623585668,142010800
2016-03-22,24.192615509033203,24.321830120159664,23.85030946816187,23.859377372568666,129777600
2016-03-23,24.058862686157227,24.271954085834214,24.006724405082437,24.138206406139542,102814000
2016-03-24,23.95458221435547,24.08606420344629,23.777762443280135,23.909244432370954,104532000
2016-03-28,23.84577751159668,24.072469943939566,23.816306388495462,24.0293978283461,77645600
2016-03-29,24.410236358642578,24.435172659633167,23.775496981742304,23.77776438988481,124760400
2016-03-30,24.836421966552734,25.031377593845086,24.618797442266708,24.63013275552653,182404400
2016-03-31,24.707197189331055,24.9134880450374,24.682260894036325,24.87268335542105,103553600
2016-04-01,24.93389320373535,24.936160611694472,24.52811365532926,24.659595644549775,103496000
2016-04-04,25.190053939819336,25.43261467921818,24.99736406340199,25.03136826097713,149424800
2016-04-05,24.89309310913086,25.101651441779886,24.804683207165034,24.825086423517217,106314800
2016-04-06,25.15378761291504,25.158322429290177,24.75480851866221,24.988303135262203,105616400
2016-04-07,24.605195999145508,25.031377135206167,24.50998559580099,24.924831418809514,127207600
2016-04-08,24.63239860534668,24.884025594437283,24.521318076912685,24.68907170900758,94326800
2016-04-11,24.714004516601562,25.07444632946965,24.670934136976054,24.702670934395165,117630000
2016-04-12,25.035905838012695,25.04950682673289,24.63239369707538,24.78654284797231,108929200
2016-04-13,25.398611068725586,25.46661773592249,25.1175130393559,25.1175130393559,133029200
2016-04-14,25.412216186523438,25.477957186166464,25.237663809870032,25.30340480951306,101895600
2016-04-15,24.90216064453125,25.45755808121414,24.874958662498756,25.41448597029494,187756000
2016-04-18,24.364900588989258,24.69813697343318,24.242486482049816,24.684535982504066,243286000
2016-04-19,24.23568344116211,24.48277730789355,24.081532551894348,24.455573599366666,129539600
2016-04-20,24.285558700561523,24.503183219521382,24.042997876661126,24.174479897342895,122444000
2016-04-21,24.02259635925293,24.240220877945806,23.92058373111425,24.240220877945806,126210000
2016-04-22,23.95684814453125,24.138202720333467,23.71655480168991,23.804964681774003,134732400
2016-04-25,23.82083511352539,23.950049697733316,23.69162052931747,23.80269930848993,112126400
2016-04-26,23.655351638793945,23.870710456916342,23.555608158682986,23.555608158682986,224064800
2016-04-27,22.1750431060791,22.376799136455396,21.689921670171472,21.762463144806485,458408400
2016-04-28,21.49724006652832,22.188650828210754,21.365758063359937,22.12744464302586,328970800
2016-04-29,21.250139236450195,21.472298488227565,20.971308629813855,21.306812320834442,274126000
2016-05-02,21.22747230529785,21.32721749645648,20.946374265108137,21.302281198666822,192640400
2016-05-03,21.57657814025879,21.703525303976072,21.23653961213716,21.354418874228152,227325200
2016-05-04,21.35215187072754,21.73979556118374,21.268275083034275,21.581109886860695,164102000
2016-05-05,21.265487670898438,21.45478833702356,21.137767578117998,21.438823325426007,143562000
2016-05-06,21.14689064025879,21.313382655087167,20.948466862255355,21.295138170487395,174799600
2016-05-09,21.162858963012695,21.38636915981876,21.117243394236745,21.210754005185425,131745600
2016-05-10,21.306541442871094,21.340752680189393,21.007766899739963,21.286015744513602,134747200
2016-05-11,21.098995208740234,21.340751590683794,21.08759088353109,21.320225893374197,114876400
2016-05-12,20.60407066345215,21.16056817020093,20.4056486842842,21.146884375790794,305258800
2016-05-13,20.645124435424805,20.90740819021013,20.52652748668164,20.52652748668164,177571200
2016-05-16,21.411453247070312,21.527770750428644,20.902852366602875,21.071625589084583,245039200
2016-05-17,21.32250213623047,21.59846971193948,21.213028287052005,21.56426022160587,187667600
2016-05-18,21.566543579101562,21.714791110788134,21.41373536123413,21.47531593503823,168249600
2016-05-19,21.484437942504883,21.58479044200801,21.340752832807443,21.58479044200801,121768400
2016-05-20,21.71707534790039,21.764970389719515,21.55742346844729,21.584792809510798,128104000
2016-05-23,21.993038177490234,22.16637381934643,21.81970253563404,21.86531809404653,152074400
