Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2015-12-14,48.28116989135742,48.34246236860736,47.00277916558814,47.571927414554075,46768900
2015-12-15,48.33370590209961,48.946633991583916,48.237388201442016,48.736485977404676,39843000
2015-12-16,49.14801788330078,49.253090207156475,47.94842910354155,48.63140755907594,37503300
2015-12-17,48.77151870727539,49.725934543984756,48.622663145122246,49.349421659949606,41280900
2015-12-18,47.39679718017578,49.03418787577463,47.309234126284224,48.83279786210751,84684200
2015-12-21,48.009727478027344,48.465042019143546,47.484359150280056,48.05350733695901,37246300
2015-12-22,48.46504211425781,48.578872419854825,47.720774490391584,48.149825125217774,28322200
2015-12-23,48.8765754699707,48.92911329988818,48.54384256087099,48.77150315032457,27279800
2015-12-24,48.74523162841797,48.99915945785554,48.535086993164555,48.91159974986474,9558500
2015-12-28,48.99041748046875,48.99041748046875,48.14107406472589,48.46504907622167,22458300
2015-12-29,49.515777587890625,49.778460093624275,49.08673027456983,49.28812030697194,27731400
2015-12-30,49.30563735961914,49.717172097593384,49.288124745634555,49.445734931306255,21704500
2015-12-31,48.57887649536133,49.20055923005852,48.52633865601911,49.069219641987104,27334100
2016-01-04,47.98345947265625,47.98345947265625,46.74884867928611,47.56316679195464,53778000
2016-01-05,48.20236587524414,48.500073631462364,47.755805911011585,48.097293531928756,34079700
2016-01-06,47.326751708984375,47.633217419517166,46.9677515007866,47.56316696904476,39518900
2016-01-07,45.68059539794922,46.83640426048848,45.59303568936067,46.144671205997106,56564900
2016-01-08,45.82069778442383,46.65252506396537,45.66308763162485,45.85571966489891,48754000
2016-01-11,45.79443359375,46.27601875446898,45.05892055804105,45.9783110176299,36943800
2016-01-12,46.2147216796875,46.4949167758588,45.584284383396586,46.197209068653166,36095500
2016-01-13,45.21652603149414,47.344259829987266,44.918818325609,47.10784459235592,66883600
2016-01-14,46.50368881225586,46.77512601488683,45.15524741660063,45.53176031720813,52381900
2016-01-15,44.64739227294922,45.50549038138709,44.07824396644531,44.92758743732935,71820700
2016-01-19,44.270870208740234,45.25155308058824,43.83306493771302,45.07643030413953,43564500
2016-01-20,44.472267150878906,44.988877584664635,42.99248296688455,43.76302129901352,63273000
2016-01-21,44.20082092285156,45.16399454851902,44.0432107539276,44.65613881749976,40191200
2016-01-22,45.785675048828125,45.82070027139313,44.88379393881916,45.015136853343385,37555800
2016-01-25,45.347869873046875,46.10089545867244,45.225284934026725,45.47920944763029,34707700
2016-01-26,45.68059539794922,45.91701061936483,45.13771785628491,45.34786583316171,28900800
2016-01-27,44.84876251220703,45.70686024130399,44.67363977683884,45.540492139619445,36775200
2016-01-28,45.584285736083984,45.71562531245539,44.8750399989976,45.409162960733,62513800
2016-01-29,48.237396240234375,48.237396240234375,47.28298039132049,47.92217583652852,83611700
2016-02-01,47.90465545654297,48.23738842210328,47.72077803091334,48.053510996473655,44208500
2016-02-02,46.40735626220703,47.5106240168707,46.10089392485295,47.431818938666936,56313800
2016-02-03,45.671852111816406,46.74885282797739,44.88380117794759,46.62626786941771,57559800
2016-02-04,45.531742095947266,46.240987742602066,44.98010659299353,45.61930180236399,46987100
2016-02-05,43.92063903808594,45.53176309665201,43.39527387689297,45.479225244456615,62009000
2016-02-08,43.26392364501953,43.40402122047044,42.195677544587795,43.38650860601537,59290500
2016-02-09,43.150089263916016,43.99067797777376,42.61596626392172,42.92243197778517,46740500
2016-02-10,43.526607513427734,44.12202306236188,43.360242681298104,43.68421770815676,38237000
2016-02-11,43.509098052978516,43.876856314073095,42.47587707492759,42.62473264304849,48878600
2016-02-12,44.21833038330078,44.37594054099103,43.56162250632107,43.99942775764088,34243300
2016-02-16,45.0561408996582,45.0561408996582,44.20952015422154,44.888581595094216,37291200
2016-02-17,46.229061126708984,46.53772724211258,45.373622917221226,45.40889962141107,40789000
2016-02-18,46.02622604370117,46.69646998001616,45.94685513977365,46.149694510833115,27176000
2016-02-19,45.69991683959961,46.10558878152346,45.44416582066761,45.83220277743924,33559100
2016-02-22,46.43190002441406,46.74056277252624,46.1055955602136,46.1055955602136,25008300
2016-02-23,45.135501861572266,46.184958385816564,44.95912173741942,46.1585025446535,28895300
2016-02-24,45.29425048828125,45.41771558461275,44.27124965045684,44.703377487617075,33014500
2016-02-25,45.94685363769531,45.94685363769531,44.63282838295173,45.62055253851472,26939500
2016-02-26,45.241336822509766,46.4583562000251,45.06495666626278,46.38780279185764,35975900
2016-02-29,44.87093734741211,45.54999869907242,44.67691885717449,45.28542680723154,31654000
2016-03-01,46.370174407958984,46.37899190314986,44.90622125753517,44.950318826005976,33024500
2016-03-02,46.696468353271484,46.705285847102154,45.999768594641864,46.22024294629643,29289900
2016-03-03,46.16733169555664,46.71411055492487,45.6646504014908,46.71411055492487,24427800
2016-03-04,45.8851203918457,46.255519047167645,45.602913494539266,46.211424850245685,33034200
2016-03-07,45.00322723388672,45.682288695769294,44.606376060052966,45.47063518494755,38407800
2016-03-08,45.54999542236328,45.97330570901732,44.62400059587577,44.800380723024396,33835100
2016-03-09,46.599456787109375,46.60827428050235,45.73519777522532,45.7616536195757,28251600
2016-03-10,45.902767181396484,46.687655469070634,45.117878893722335,46.678837973734026,38387800
2016-03-11,46.80229187011719,46.80229187011719,46.19378391264751,46.740559325048004,32275700
2016-03-14,46.89048385620117,47.26088251920258,46.41426180973029,46.48481185343382,24083600
2016-03-15,47.2608757019043,47.2608757019043,46.51126435430468,46.52008184693134,21104800
2016-03-16,47.93110656738281,48.151580844811754,47.09330700448925,47.13740118714094,31691700
2016-03-17,48.204498291015625,48.50434345786745,47.62244630408804,47.80764389898076,28223900
2016-03-18,47.17269515991211,48.477902956733494,47.13741845519949,48.433805393756856,67625500
2016-03-21,47.49899673461914,47.56072928638671,46.67883184493941,46.961038757068806,23925700
2016-03-22,47.68419647216797,47.84293828769407,47.14623847112639,47.27852443878878,23124100
2016-03-23,47.59599685668945,47.834109523881594,47.39316088778603,47.71946193652884,20129000
2016-03-24,47.80766296386719,47.91349308672685,47.38435256494453,47.48136182881322,19950000
2016-03-28,47.21678161621094,47.87820458234107,47.03158399309558,47.807651184485024,17025100
2016-03-29,48.24860763549805,48.38089359579724,47.137418352837365,47.32261600591886,23924300
2016-03-30,48.54845428466797,49.068773918325235,48.41617168475824,48.44262753190583,23008300
2016-03-31,48.70719909667969,49.02468273869765,48.38089795979323,48.460268870297725,26360500
2016-04-01,49.00704574584961,49.04232245464734,48.12514821093899,48.54845862399543,24399200
2016-04-04,48.88357162475586,49.086407616721765,48.504355485463066,48.88357162475586,18928800
2016-04-05,48.1163215637207,48.76892373148809,48.02812980850114,48.67191448283231,19272300
2016-04-06,48.61018371582031,48.680737122578826,47.80765721688595,47.939943172472375,21188700
2016-04-07,48.028133392333984,48.424987910006394,47.82529738645069,48.38971120528624,19225100
2016-04-08,47.992855072021484,48.7512873771149,47.90466667736153,48.21332942284298,22167200
2016-04-11,47.89584732055664,48.636641245069036,47.88702646293078,48.05458911610726,21414200
2016-04-12,48.19568634033203,48.31033056130008,47.41079495733319,47.94875282125005,24944300
