Price,Close,High,Low,Open,Volume
Ticker,GS,GS,GS,GS,GS
Date,,,,,
2015-12-14,143.75961303710938,145.57699131123314,140.90723966387023,143.97965675066035,5102400
2015-12-15,148.33154296875,149.36655038041144,145.75626705108465,145.86220387918888,3398700
2015-12-16,151.75439453125,152.30041871254753,148.06259756663178,149.96146446088918,3191700
2015-12-17,148.82052612304688,153.1235335905331,148.82052612304688,152.30042470610002,2807900
2015-12-18,143.01800537109375,148.24191401089615,142.9365040148795,147.67144182347948,6740800
2015-12-21,144.85980224609375,145.18578276223647,143.29507338496137,144.65606131466464,2472900
2015-12-22,146.73419189453125,147.2557680770435,144.28930120737556,145.79697633657398,2312800
2015-12-23,149.0975799560547,149.13833062089134,147.06832866197266,147.26391195661748,2367900
2015-12-24,148.70639038085938,149.27686234202744,148.3396592940625,148.54340016843366,1107600
2015-12-28,148.01365661621094,148.266293294017,146.56302268173624,148.1359085939384,1723300
2015-12-29,149.57032775878906,150.10004933447158,148.7309159131221,148.99171033739586,1848900
2015-12-30,148.33154296875,149.57029131146672,148.19300062787556,149.36655038041144,1514300
2015-12-31,146.880859375,149.04866514037278,146.7178691717788,147.63878185124398,1773900
2016-01-04,144.36265563964844,144.40340630785843,141.6080746153792,143.2624497747689,3745500
2016-01-05,141.87701416015625,144.65604309939678,140.92350821337783,144.0122273087091,4521600
2016-01-06,138.41339111328125,140.19001792312545,137.810326111285,139.6113883947543,5539400
2016-01-07,134.1593475341797,138.13637517639094,133.32809334498572,135.8300259452143,5687900
2016-01-08,133.60511779785156,137.25615078551823,133.3524811032305,135.8951632366503,4929800
2016-01-11,135.06394958496094,135.65888212340127,133.1161865644257,134.46902948188156,4386500
2016-01-12,135.04762268066406,137.06057131802112,133.08355743394935,136.00927375294972,4441300
2016-01-13,129.57107543945312,136.18043115108026,128.6990583633038,135.65885491149137,5252500
2016-01-14,131.52699279785156,132.4397481746968,127.75370683726709,130.63868533750332,4272500
2016-01-15,126.81649017333984,128.75610757999652,125.34955316138766,127.70479754003159,6237200
2016-01-19,127.80258178710938,129.3836005282945,126.54753103578327,128.405646817293,5860600
2016-01-20,125.30065155029297,129.06577934439227,123.58922304278012,125.5858937799976,9369100
2016-01-21,123.5892333984375,126.44976378824242,123.45884866441308,125.47995504841445,5738800
2016-01-22,127.83516693115234,127.94111615868987,125.39027658752609,125.97705126482482,5583800
2016-01-25,123.15731811523438,127.56627499418552,123.15731811523438,127.46032572720297,5051700
2016-01-26,125.87114715576172,127.21584478797583,123.15731640932212,123.15731640932212,5237700
2016-01-27,125.27619934082031,129.1146707416419,124.84426964918404,125.17025009878827,5153100
2016-01-28,127.99816131591797,128.80497963240484,124.30637777124399,126.32748370611392,4292900
2016-01-29,131.66555786132812,131.6900057820447,128.58499549742515,129.2858649071437,4887900
2016-02-01,130.10899353027344,131.20919986978654,129.13103924813032,130.72837410940934,2963500
2016-02-02,123.6299819946289,127.9492917839617,122.37494345760503,127.9492917839617,6316200
2016-02-03,124.42865753173828,125.3740184521745,119.80781463015757,124.28197002789118,5893200
