Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2015-12-14,49.03859329223633,49.4124719501688,48.527378581958345,49.00807805035793,17638200
2015-12-15,50.43491744995117,50.8545749257904,49.64901874183356,49.64901874183356,18126600
2015-12-16,51.5260124206543,51.686243660554474,50.289941192481955,51.052950423224765,21720000
2015-12-17,50.572242736816406,51.88461933372409,50.419643243765634,51.8083195871987,18122100
2015-12-18,49.137794494628906,50.33571872650803,49.137794494628906,50.33571872650803,23819600
2015-12-21,50.007633209228516,50.02289083476883,49.465897272407915,49.61086508958851,18869300
2015-12-22,50.114437103271484,50.35859977843625,49.58033307050398,50.29755765432072,12149500
2015-12-23,50.91561508178711,51.00717247562887,50.396768505253405,50.4501789254275,12524500
2015-12-24,50.81641387939453,51.03768725606836,50.60277222503317,50.83167732401947,4468200
2015-12-28,50.64854049682617,50.70195089942885,50.13732581172947,50.579872474035845,6610600
2015-12-29,51.17501449584961,51.35050913098794,50.92322012333251,50.99951986071129,9820800
2015-12-30,50.808780670166016,51.15977003068626,50.70195984611144,51.15213830859713,7190700
2015-12-31,50.38148880004883,50.953745612082635,50.35859945897505,50.50357304750543,14654300
2016-01-04,48.86829376220703,49.206268966639264,48.39973529753774,49.12177736316265,25393200
2016-01-05,48.95276641845703,49.260015667853544,48.42275948538063,48.92972353055013,16566700
2016-01-06,48.24610137939453,48.49190200636967,47.885080426573396,48.17696976992186,22961500
2016-01-07,46.29505157470703,47.6239119932195,46.149108383138945,47.20912237906898,27630900
2016-01-08,45.258079528808594,47.06318125632834,45.204310827963376,46.955643854637906,22373300
2016-01-11,45.1889533996582,45.48852272986712,44.582131821444214,45.1889533996582,20925500
2016-01-12,45.28881072998047,45.74968913089289,44.62822040646167,45.66519461088354,22971600
2016-01-13,44.0444450378418,45.841864079260255,43.71414987291032,45.672875037618624,28808100
2016-01-14,44.70503234863281,45.61142326139498,44.00603626474076,44.67430653765029,31296300
2016-01-15,43.813987731933594,44.22109431751101,43.18412349643991,43.360792447354136,38131700
2016-01-19,43.79095458984375,44.52835933640361,43.40689077753783,44.344007417220055,22818900
2016-01-20,42.63876724243164,43.153414323972285,41.985859870960645,42.73094467595138,34646100
2016-01-21,42.43904495239258,43.41456724228564,42.29310178026958,42.815428721789864,31301100
2016-01-22,43.74488830566406,43.906194475488135,43.24560395505545,43.35314140160484,22732200
2016-01-25,42.75398254394531,43.66805334259984,42.70789383260271,43.383846948089484,21114400
2016-01-26,43.84471893310547,43.898487623478935,42.86919666034217,42.89991953328854,17535700
2016-01-27,43.813987731933594,44.75878408517412,43.44528693043779,43.84471353126828,20560000
2016-01-28,43.998355865478516,44.52836587965495,43.49907459421821,44.18270781175179,15497900
2016-01-29,45.70359802246094,45.73432383361711,44.175022614449695,44.42082617352443,26992200
2016-02-01,45.21199035644531,45.818811854984745,44.88937524538131,45.44242804710577,16807900
