Price,Close,High,Low,Open,Volume
Ticker,PG,PG,PG,PG,PG
Date,,,,,
2015-12-14,59.466434478759766,59.64872873184442,58.820804411352995,58.96511803898968,12179000
2015-12-15,60.5222282409668,60.76528916582893,59.610751221491185,59.78544818262639,14113400
2015-12-16,61.51726531982422,61.699565381444465,60.61338547650239,60.750107625202446,14102600
2015-12-17,60.9855842590332,61.547661747609915,60.91722027263481,61.509686906305454,9864200
2015-12-18,59.344913482666016,60.85645460609393,59.344913482666016,60.727323929673894,21342100
2015-12-21,59.96775817871094,59.99055003595949,59.3601086044645,59.72469719000615,9105800
2015-12-22,60.46147537231445,60.57541147453292,59.91458671769053,60.12727014617941,9872200
2015-12-23,60.70454406738281,61.09192454614378,60.38552757665337,60.72733013171611,8254600
2015-12-24,60.60579299926758,60.87923731835807,60.46147355446128,60.507051470996835,2498000
2015-12-28,60.70454406738281,60.74252470462606,60.36274151232006,60.56782188635139,4150000
2015-12-29,61.03876876831055,61.228660406889155,60.65138820300097,60.93242991430916,4406100
2015-12-30,60.81849670410156,61.14511057000353,60.76532727453767,61.11472721096228,3793200
2015-12-31,60.3171501159668,60.795674699201264,60.24118886574533,60.696933186955036,5077700
2016-01-04,59.5272216796875,59.62596322684534,58.896780168137425,59.51962439297326,11529800
2016-01-05,59.71710205078125,59.97535180017584,59.405677099419954,59.58037989079861,8133700
2016-01-06,59.13982391357422,59.46643760650422,58.577746556565664,58.99550448331698,9551000
2016-01-07,58.62331008911133,58.94232645083177,57.78019127954352,58.372651892747,11973900
2016-01-08,57.704246520996094,58.85119313302969,57.476374337535255,58.76004310063929,9676400
2016-01-11,58.23594284057617,58.516984438533775,57.42320718705614,57.85615971659428,10209200
2016-01-12,58.11442947387695,58.50180418270011,57.53715736156778,58.486615403837874,8774700
2016-01-13,57.61309814453125,58.47900319452185,57.56752602454138,58.4638144195354,9310100
2016-01-14,57.84098815917969,58.4486378614136,57.63590196596361,57.803007517463435,12835100
2016-01-15,56.952274322509766,57.48396832672885,56.56489395084727,56.587680008880945,17023900
2016-01-19,58.28152084350586,58.418243000145665,57.51435730930301,57.575124000038606,13457300
2016-01-20,58.099937438964844,58.299141767289896,57.05025958131473,57.68619592964744,17795000
2016-01-21,58.781856536865234,59.13430178921573,57.778153625920524,58.24552223025567,12712900
2016-01-22,59.27219772338867,59.73957203185406,58.65158842827955,59.30284588982542,9465800
2016-01-25,58.881439208984375,59.27219601285105,58.65924439288528,59.14960335064195,9870400
2016-01-26,60.38315963745117,60.97312654959274,59.4101052990052,59.76255040763679,16374800
2016-01-27,60.37553787231445,61.18003071411057,59.87751515374949,60.16866410903624,10816100
2016-01-28,61.157012939453125,61.294926758481296,60.22992787369586,60.835215976900635,9895100
2016-01-29,62.58979034423828,62.82730633909365,61.16468268402537,61.27961185253422,19895000
2016-02-01,62.153053283691406,62.36758457634155,61.70100019228777,62.22200726538353,9657200
2016-02-02,61.46350860595703,61.708688158405806,61.149369198938054,61.363900576638024,9116400
2016-02-03,62.13775634765625,62.24502204588645,61.3102730937014,61.66272421136309,10149600
2016-02-04,61.831275939941406,62.13775184648795,61.547790548957764,61.946205135589075,8295100
2016-02-05,62.21436309814453,62.21436309814454,61.73166753967102,61.739331044087116,9957600
2016-02-08,63.30234146118164,63.3789589550569,61.517125210741554,61.517125210741554,16530200
2016-02-09,63.31767272949219,63.59350042790712,62.07644808662502,62.69706333082911,14308900
2016-02-10,62.5361442565918,63.59347952257303,62.41355161068952,63.52452554340732,10585400
2016-02-11,61.21832275390625,62.05346350909073,61.01144905702536,61.59375262624801,12343900
2016-02-12,62.05345153808594,62.07643620096285,61.134029949770174,61.570756081051144,9306100
2016-02-16,62.421241760253906,62.81965633844248,61.93854031787089,62.81965633844248,9352600
2016-02-17,63.17207717895508,63.46323180204719,62.45186581436887,62.55913146112723,10892900
2016-02-18,62.81197738647461,63.072478013610336,62.22201045589611,63.00352402838251,7702600
2016-02-19,62.66638946533203,63.026498026477334,62.36757722215585,62.79663975686245,7709600
2016-02-22,62.926910400390625,63.34065191218769,62.605113395284185,62.66640973307794,6916500
2016-02-23,62.681724548339844,63.17974701279427,62.52848956491074,62.827301874475424,5840600
2016-02-24,62.49018096923828,62.55147730384014,61.800617664358164,62.26032848279164,6759800
2016-02-25,63.08781051635742,63.08781051635742,62.421231823809876,62.59745149254793,6789700
2016-02-26,62.13775634765625,63.32534837947341,62.02282714368327,63.22574034144384,9281100
2016-02-29,61.51713562011719,62.329291714592884,61.455839276428925,62.137745024722875,11065300
2016-03-01,62.23733901977539,62.33694117166824,61.70100490167452,61.708668404293896,9483900
2016-03-02,63.24871063232422,63.332991631915974,61.94618981306809,62.50550864258248,12096600
2016-03-03,63.47090530395508,63.53986514868075,62.96522510664356,63.24105279446467,8747100
